"tab_code","表章項目","cat01_code","産業","cat02_code","性別","cat03_code","就業状態","cat04_code","年齢階級","cat05_code","配偶関係","area_code","地域","time_code","時間軸（月次）","unit","value","annotation"
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","00","総数","00000","全国","2021000606","2021年6月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","00","総数","00000","全国","2021000707","2021年7月","万人","1",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2000000101","2000年1月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2000000202","2000年2月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2000000303","2000年3月","万人","9",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2000000404","2000年4月","万人","7",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2000000505","2000年5月","万人","8",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2000000606","2000年6月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2000000707","2000年7月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2000000808","2000年8月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2000000909","2000年9月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2000001010","2000年10月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2000001111","2000年11月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2000001212","2000年12月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2001000101","2001年1月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2001000202","2001年2月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2001000303","2001年3月","万人","8",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2001000404","2001年4月","万人","9",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2001000505","2001年5月","万人","8",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2001000606","2001年6月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2001000707","2001年7月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2001000808","2001年8月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2001000909","2001年9月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2001001010","2001年10月","万人","7",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2001001111","2001年11月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2001001212","2001年12月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2002000101","2002年1月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2002000202","2002年2月","万人","7",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2002000303","2002年3月","万人","9",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2002000404","2002年4月","万人","7",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2002000505","2002年5月","万人","8",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2002000606","2002年6月","万人","7",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2002000707","2002年7月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2002000808","2002年8月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2002000909","2002年9月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2002001010","2002年10月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2002001111","2002年11月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2002001212","2002年12月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2003000101","2003年1月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2003000202","2003年2月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2003000303","2003年3月","万人","8",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2003000404","2003年4月","万人","9",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2003000505","2003年5月","万人","7",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2003000606","2003年6月","万人","8",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2003000707","2003年7月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2003000808","2003年8月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2003000909","2003年9月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2003001010","2003年10月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2003001111","2003年11月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2003001212","2003年12月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2004000101","2004年1月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2004000202","2004年2月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2004000303","2004年3月","万人","9",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2004000404","2004年4月","万人","9",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2004000505","2004年5月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2004000606","2004年6月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2004000707","2004年7月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2004000808","2004年8月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2004000909","2004年9月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2004001010","2004年10月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2004001111","2004年11月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2004001212","2004年12月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2005000101","2005年1月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2005000202","2005年2月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2005000303","2005年3月","万人","7",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2005000404","2005年4月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2005000505","2005年5月","万人","7",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2005000606","2005年6月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2005000707","2005年7月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2005000808","2005年8月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2005000909","2005年9月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2005001010","2005年10月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2005001111","2005年11月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2005001212","2005年12月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2006000101","2006年1月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2006000202","2006年2月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2006000303","2006年3月","万人","7",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2006000404","2006年4月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2006000505","2006年5月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2006000606","2006年6月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2006000707","2006年7月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2006000808","2006年8月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2006000909","2006年9月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2006001010","2006年10月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2006001111","2006年11月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2006001212","2006年12月","万人","1",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2007000101","2007年1月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2007000202","2007年2月","万人","6",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2007000303","2007年3月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2007000404","2007年4月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2007000505","2007年5月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2007000606","2007年6月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2007000707","2007年7月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2007000808","2007年8月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2007000909","2007年9月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2007001010","2007年10月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2007001111","2007年11月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2007001212","2007年12月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2008000101","2008年1月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2008000202","2008年2月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2008000303","2008年3月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2008000404","2008年4月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2008000505","2008年5月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2008000606","2008年6月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2008000707","2008年7月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2008000808","2008年8月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2008000909","2008年9月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2008001010","2008年10月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2008001111","2008年11月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2008001212","2008年12月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2009000101","2009年1月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2009000202","2009年2月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2009000303","2009年3月","万人","7",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2009000404","2009年4月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2009000505","2009年5月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2009000606","2009年6月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2009000707","2009年7月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2009000808","2009年8月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2009000909","2009年9月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2009001010","2009年10月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2009001111","2009年11月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2009001212","2009年12月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2010000101","2010年1月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2010000202","2010年2月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2010000303","2010年3月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2010000404","2010年4月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2010000505","2010年5月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2010000606","2010年6月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2010000707","2010年7月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2010000808","2010年8月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2010000909","2010年9月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2010001010","2010年10月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2010001111","2010年11月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2010001212","2010年12月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2011000101","2011年1月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2011000202","2011年2月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2011000303","2011年3月","万人","…",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2011000404","2011年4月","万人","…",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2011000505","2011年5月","万人","…",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2011000606","2011年6月","万人","…",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2011000707","2011年7月","万人","…",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2011000808","2011年8月","万人","…",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2011000909","2011年9月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2011001010","2011年10月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2011001111","2011年11月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2011001212","2011年12月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2012000101","2012年1月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2012000202","2012年2月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2012000303","2012年3月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2012000404","2012年4月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2012000505","2012年5月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2012000606","2012年6月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2012000707","2012年7月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2012000808","2012年8月","万人","4",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2012000909","2012年9月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2012001010","2012年10月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2012001111","2012年11月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2012001212","2012年12月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2013000101","2013年1月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2013000202","2013年2月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2013000303","2013年3月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2013000404","2013年4月","万人","5",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2013000505","2013年5月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2013000606","2013年6月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2013000707","2013年7月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2013000808","2013年8月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2013000909","2013年9月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2013001010","2013年10月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2013001111","2013年11月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2013001212","2013年12月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2014000101","2014年1月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2014000202","2014年2月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2014000303","2014年3月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2014000404","2014年4月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2014000505","2014年5月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2014000606","2014年6月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2014000707","2014年7月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2014000808","2014年8月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2014000909","2014年9月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2014001010","2014年10月","万人","1",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2014001111","2014年11月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2014001212","2014年12月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2015000101","2015年1月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2015000202","2015年2月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2015000303","2015年3月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2015000404","2015年4月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2015000505","2015年5月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2015000606","2015年6月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2015000707","2015年7月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2015000808","2015年8月","万人","1",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2015000909","2015年9月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2015001010","2015年10月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2015001111","2015年11月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2015001212","2015年12月","万人","1",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2016000101","2016年1月","万人","1",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2016000202","2016年2月","万人","1",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2016000303","2016年3月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2016000404","2016年4月","万人","1",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2016000505","2016年5月","万人","1",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2016000606","2016年6月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2016000707","2016年7月","万人","1",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2016000808","2016年8月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2016000909","2016年9月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2016001010","2016年10月","万人","1",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2016001111","2016年11月","万人","1",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2016001212","2016年12月","万人","3",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2017000101","2017年1月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2017000202","2017年2月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2017000303","2017年3月","万人","2",""
"01","実数(人口)","000","全産業","2","女","08","完全失業者","02","15～19歳","01","未婚","00000","全国","2017000404","2017年4月","万人","2",""
